"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_3845",1151.62739376736,-0.899757976286521,0.24841563031681,-3.62198616543991,0.000292349759705634,0.000850784701774363,0.000201904725157707
"CENPK1137D_4645",1521.32395342095,-1.05136518980868,0.290341013786344,-3.62113907400751,0.000293308782670849,0.000853080863368944,0.000202476440256099
"CENPK1137D_5076",4318.08919760837,0.756079535278936,0.208803346456876,3.62101253695705,0.000293452292581158,0.000853080863368944,0.00020256194873199
"CENPK1137D_2276",4883.96543626257,0.525512952697485,0.14513497396366,3.6208567676394,0.000293629046104803,0.000853138958303438,0.000202667249243841
"CENPK1137D_2278",2445.67039302471,-0.545994328549206,0.150833334040624,-3.6198518850094,0.000294771698771854,0.000856001912868958,0.000203347563337812
"CENPK1137D_5040",1485.75696562434,0.974832170576129,0.269326383965903,3.61951976713706,0.000295150265057705,0.000856644129303483,0.000203572794857777
"CENPK1137D_1865",7034.12879229274,0.282374747313243,0.0780280471785658,3.61888779129681,0.00029587188405562,0.000858280806519555,0.000204001908712659
"CENPK1137D_2160",743.22233663771,0.989329450724417,0.273421718927262,3.61832796094595,0.000296512504016684,0.000859680898699411,0.000204382614449922
"CENPK1137D_2942",1296.77843700127,0.615776228334384,0.170267920351254,3.61651347514005,0.000298597780356732,0.000865265772471425,0.000205620274568342
"CENPK1137D_3605",350.594061588087,-1.93665804417313,0.535643404883877,-3.6155733954999,0.000299683549500585,0.000867949907600949,0.000206263753528445
"CENPK1137D_158",592.899177496183,0.498078603526567,0.137775255511986,3.61515282026268,0.000300170499867072,0.000868897798019472,0.000206552132685669
"CENPK1137D_4137",1658.03347925777,0.468424932408588,0.129607113498108,3.61419153444403,0.000301286279541103,0.000871663973026413,0.000207212421645648
"CENPK1137D_5072",1169.68548299273,0.579320545839178,0.160370832930839,3.61238097509298,0.000303398379354462,0.000877308172394784,0.000208460433565875
"CENPK1137D_5386",4265.5556130395,0.547911191621413,0.151725221951791,3.61120705294145,0.00030477521385884,0.000880821409357307,0.00020927267001647
"CENPK1137D_3106",4090.12749788032,-0.617680378509212,0.171091963546695,-3.61022438286899,0.000305932234819473,0.000883695977647331,0.000209954429807612
"CENPK1137D_3982",2250.93241229479,0.272720594149978,0.0755694171902602,3.60887518112456,0.000307527520996512,0.000887832768839798,0.000210893232974084
"CENPK1137D_3347",1619.4405650669,0.879235732782603,0.243646285795916,3.6086564172748,0.000307786918459099,0.000888016440620336,0.000211045753510743
"CENPK1137D_935",13868.2424740782,-2.27379309604213,0.630113311705655,-3.60854635793552,0.000307917497877724,0.000888016440620336,0.000211122517734388
"CENPK1137D_1884",23587.6802798743,-0.824141528375622,0.22844844187996,-3.60756029497751,0.000309089724381946,0.000890924936486521,0.000211811223325434
"CENPK1137D_2774",1656.64615971631,-0.355202022265557,0.0984851499456156,-3.60665564769615,0.000310168838260855,0.000893562105778492,0.000212444562891472
"CENPK1137D_4583",17999.9050519433,-1.04045589539285,0.288578445863021,-3.60545255651809,0.000311609418221515,0.000897237277228298,0.000213289064192854
"CENPK1137D_1120",269.213132094336,-0.583351211702961,0.161828240747588,-3.60475531964068,0.000312447153516096,0.000899173669716867,0.000213779646738448
"CENPK1137D_5244",2969.15832389552,0.780775848169307,0.216616588811307,3.60441392071517,0.000312858115414524,0.000899880477846638,0.0002140201694569
